Date,AAPL,AMZN,GOOGL,JPM,META,MSFT,NVDA,TSLA,UNH,XOM
2020-02-11,77.15496826171875,107.54000091552734,74.83939361572266,116.05741119384766,205.3863983154297,174.34593200683594,6.65934419631958,51.62533187866211,260.1722106933594,45.851829528808594
2020-02-12,78.98722076416016,108.0,75.26412963867188,116.05741119384766,208.92532348632812,174.6011505126953,6.774935722351074,51.15266799926758,271.5260314941406,46.412376403808594
2020-02-13,78.42475128173828,107.49349975585938,75.00442504882812,115.95652770996094,211.28457641601562,173.6558837890625,6.7311859130859375,53.599998474121094,270.380859375,46.15483474731445
2020-02-14,78.4440689086914,106.74349975585938,75.26907348632812,115.6032943725586,212.31552124023438,175.2061309814453,7.203744888305664,53.33533477783203,267.3209228515625,45.94272994995117
2020-02-18,77.00772094726562,107.78350067138672,75.30426788330078,114.07269287109375,215.90403747558594,176.9832305908203,7.372286319732666,57.22666549682617,270.3271179199219,45.35944747924805
2020-02-19,78.12300872802734,108.51100158691406,75.57337951660156,115.62852478027344,215.59671020507812,177.51405334472656,7.822970390319824,61.16133117675781,273.1633605957031,45.707908630371094
2020-02-20,77.32154083251953,107.65499877929688,75.18284606933594,115.62852478027344,212.71205139160156,174.8031768798828,7.673821926116943,59.96066665649414,270.3182373046875,45.34429931640625
2020-02-21,75.57135772705078,104.79850006103516,73.52107238769531,114.21562194824219,208.35035705566406,169.27716064453125,7.310141086578369,60.06666564941406,269.69189453125,44.791316986083984
2020-02-24,71.98170471191406,100.4645004272461,70.36901092529297,111.14604187011719,198.97271728515625,161.9787139892578,6.793330192565918,55.58599853515625,248.54100036621094,42.693031311035156
2020-02-25,69.54351043701172,98.63700103759766,68.70675659179688,106.18411254882812,195.05709838867188,159.30580139160156,6.514170169830322,53.32733154296875,235.6572265625,41.056819915771484
2020-02-26,70.64673614501953,98.97949981689453,68.91242980957031,106.50370788574219,195.4833526611328,161.29627990722656,6.653378009796143,51.91999816894531,235.30828857421875,40.1553840637207
2020-02-27,66.0286865234375,94.21499633789062,65.16961669921875,102.07166290283203,188.0982208251953,149.93150329589844,6.283015251159668,45.266666412353516,227.1842803955078,37.73893737792969
2020-02-28,65.99006652832031,94.1875,66.37394714355469,97.64801788330078,190.79452514648438,153.56178283691406,6.717552185058594,44.53266525268555,228.1148223876953,38.966087341308594
2020-03-02,72.13377380371094,97.69750213623047,68.70675659179688,102.19781494140625,194.72996520996094,163.77963256835938,6.875744819641113,49.574668884277344,244.35377502441406,40.814422607421875
2020-03-03,69.84286499023438,95.44950103759766,66.2981185913086,98.36286926269531,184.27178955078125,155.93142700195312,6.613580226898193,49.70066833496094,233.87673950195312,38.86004638671875
2020-03-04,73.08248138427734,98.79149627685547,68.47283172607422,100.79334259033203,190.09071350097656,161.65643310546875,7.076723098754883,49.96666717529297,258.94647216796875,39.70845413208008
2020-03-05,70.71189880371094,96.20149993896484,65.16020202636719,95.84828186035156,183.55807495117188,157.59963989257812,6.797643661499023,48.30266571044922,253.1667022705078,37.95862579345703
2020-03-06,69.77285766601562,95.05449676513672,64.21756744384766,90.89482116699219,179.51358032226562,153.14474487304688,6.617313385009766,46.89866638183594,253.98081970214844,36.125457763671875
2020-03-09,64.2543716430664,90.03050231933594,60.25520324707031,78.5826644897461,168.02447509765625,142.7657470703125,6.104921340942383,40.53333282470703,244.6490936279297,31.709205627441406
2020-03-10,68.88206481933594,94.59100341796875,63.19811248779297,84.68826293945312,176.63885498046875,152.52862548828125,6.493940830230713,43.02199935913086,250.5182342529297,32.88332748413086
2020-03-11,66.4897689819336,91.04299926757812,60.012847900390625,80.70196533203125,168.75802612304688,145.61874389648438,6.130539417266846,42.28200149536133,248.53207397460938,31.80009651184082
2020-03-12,59.92359924316406,83.83049774169922,55.089012145996094,74.0496826171875,153.1253204345703,131.80853271484375,5.380359172821045,37.369998931884766,224.04391479492188,28.164073944091797
2020-03-13,67.10293579101562,89.25,60.179874420166016,87.38786315917969,168.79769897460938,150.547607421875,5.990503311157227,36.44133377075195,244.45079040527344,28.876123428344727
2020-03-16,58.470333099365234,84.4574966430664,53.17845153808594,74.31037902832031,144.7389678955078,128.35836791992188,4.885129451751709,29.67133331298828,202.21726989746094,26.12637710571289
2020-03-17,61.04128646850586,90.39199829101562,55.41165542602539,78.85176086425781,148.1192626953125,138.92694091796875,5.404236793518066,28.68000030517578,219.45213317871094,27.883785247802734
2020-03-18,59.5469970703125,91.5,54.079959869384766,70.55113220214844,145.6807098388672,133.07862854003906,5.0448174476623535,24.08133316040039,195.0465850830078,25.088590621948242
2020-03-19,59.09074783325195,94.04650115966797,55.09496307373047,71.7369384765625,151.79698181152344,135.2681884765625,5.2972822189331055,28.50933265686035,197.5087127685547,26.080923080444336
2020-03-20,55.33934020996094,92.30449676513672,52.941062927246094,70.22317504882812,148.42657470703125,130.1876983642578,5.117696762084961,28.50200080871582,185.63841247558594,24.80074119567871
2020-03-23,54.16371154785156,95.1415023803711,52.24324417114258,66.46391296386719,146.81077575683594,128.88916015625,5.290317535400391,28.952667236328125,175.0980224609375,23.823558807373047
2020-03-24,59.59769821166992,97.00499725341797,56.00389862060547,74.36924743652344,159.57864379882812,140.6046142578125,6.197946071624756,33.66666793823242,197.5087127685547,26.84600830078125
2020-03-25,59.269386291503906,94.29199981689453,54.59687423706055,77.14453887939453,154.85018920898438,139.25863647460938,6.109398365020752,35.95000076293945,210.70892333984375,28.247386932373047
2020-03-26,62.38832473754883,97.77449798583984,57.63493347167969,82.51852416992188,161.9181365966797,147.96945190429688,6.398427486419678,35.21066665649414,229.48931884765625,29.406375885009766
2020-03-27,59.80530548095703,95.00499725341797,55.02507781982422,76.63996124267578,155.42510986328125,141.8936767578125,6.286247253417969,34.29066848754883,217.8616180419922,27.989839553833008
2020-03-30,61.51203155517578,98.19750213623047,56.811737060546875,78.63310241699219,164.50538635253906,151.8745880126953,6.606119155883789,33.47533416748047,225.79615783691406,28.406469345092773
2020-03-31,61.38649368286133,97.48600006103516,57.58686828613281,75.71484375,165.3479766845703,149.48597717285156,6.556621551513672,34.93333435058594,224.08880615234375,28.762495040893555
2020-04-01,58.15652084350586,95.38500213623047,54.62066650390625,70.94639587402344,158.21066284179688,144.17800903320312,6.045970916748047,32.104000091552734,213.25192260742188,28.429195404052734
2020-04-02,59.12696075439453,95.94149780273438,55.3606071472168,73.59553527832031,156.8129425048828,147.16378784179688,6.354400634765625,30.29800033569336,216.05552673339844,30.603233337402344
2020-04-03,58.277217864990234,95.32949829101562,54.1547966003418,71.42021942138672,152.8378448486328,145.808349609375,6.066864013671875,32.000667572021484,206.2159881591797,29.701807022094727
2020-04-06,63.36118698120117,99.87950134277344,58.639530181884766,76.01727294921875,164.10887145996094,156.65176391601562,6.676012992858887,34.41600036621094,223.154296875,30.6562557220459
2020-04-07,62.62730026245117,100.58000183105469,58.60831069946289,77.01996612548828,167.3603057861328,154.96461486816406,6.442950248718262,36.36333465576172,222.8846893310547,31.239543914794922
2020-04-08,64.23023223876953,102.1500015258789,59.81956481933594,80.13001251220703,172.76287841796875,156.51907348632812,6.639946937561035,36.589332580566406,240.66769409179688,33.21662902832031
2020-04-09,64.69371032714844,102.13800048828125,59.79825210571289,87.31877136230469,173.6649627685547,156.52859497070312,6.540453910827637,38.20000076293945,237.3428955078125,32.671226501464844
2020-04-13,65.9635238647461,108.44349670410156,59.98856735229492,83.43549346923828,173.2684326171875,156.87925720214844,6.712079048156738,43.39666748046875,236.7858123779297,32.390953063964844
2020-04-14,69.29486083984375,114.16600036621094,62.70547866821289,81.14968872070312,176.61900329589844,164.6422119140625,7.0627946853637695,47.32600021362305,243.06690979003906,32.14097213745117
2020-04-15,68.66239166259766,115.38400268554688,62.31245803833008,77.14743041992188,175.429443359375,162.91709899902344,6.985437393188477,48.65533447265625,253.11306762695312,30.663835525512695
2020-04-16,69.20796966552734,120.40950012207031,62.31889343261719,74.20735168457031,174.71571350097656,167.80801391601562,7.330182075500488,49.680667877197266,268.164306640625,29.656352996826172
2020-04-17,68.26891326904297,118.75,63.3879280090332,80.87776947021484,177.67970275878906,169.28671264648438,7.270984649658203,50.259334564208984,261.0924987792969,32.73939514160156
2020-04-20,66.85185241699219,119.68049621582031,62.503265380859375,77.92919158935547,176.68841552734375,165.93121337890625,7.1399006843566895,49.75733184814453,253.52645874023438,31.194089889526367
2020-04-21,64.78544616699219,116.40599822998047,60.07529830932617,75.66890716552734,169.31317138671875,159.0688018798828,6.703621864318848,45.781333923339844,246.3826904296875,31.027433395385742
2020-04-22,66.65150451660156,118.17449951171875,62.36748123168945,75.91532135009766,180.69320678710938,164.47157287597656,7.117516040802002,48.807334899902344,248.92568969726562,31.91371726989746
2020-04-23,66.39321899414062,119.97250366210938,62.99986267089844,75.95780181884766,183.51844787597656,162.4810791015625,7.064286231994629,47.04199981689453,256.3929748535156,32.913639068603516
2020-04-24,68.3099365234375,120.51100158691406,63.26898193359375,77.07945251464844,188.41542053222656,165.44784545898438,7.2030792236328125,48.34333419799805,261.7485046386719,33.125728607177734
2020-04-27,68.3582534790039,118.80000305175781,62.9844970703125,80.40193176269531,185.86778259277344,164.9739227294922,7.389381408691406,53.25,264.16571044921875,33.28480529785156
2020-04-28,67.25019836425781,115.7040023803711,61.087825775146484,80.97122955322266,181.31773376464844,160.95501708984375,7.247107028961182,51.27466583251953,259.1155700683594,34.06503677368164
2020-04-29,69.45903015136719,118.635498046875,66.5191650390625,83.15508270263672,192.4995574951172,168.17767333984375,7.423707008361816,53.367332458496094,258.4776306152344,35.951229095458984
2020-04-30,70.92436981201172,123.69999694824219,66.7431640625,81.3706283569336,202.92799377441406,169.86488342285156,7.269989013671875,52.12533187866211,262.8088073730469,35.20130157470703
2020-05-01,69.78250885009766,114.302001953125,65.28707885742188,79.23779296875,200.5092315673828,165.46681213378906,7.033692359924316,46.75466537475586,255.65614318847656,32.67879867553711
2020-05-04,70.76984405517578,115.79949951171875,65.56362915039062,78.2945785522461,203.47320556640625,169.51416015625,7.245364665985107,50.74599838256836,258.3788146972656,33.99686813354492
2020-05-05,71.83202362060547,115.88999938964844,66.85814666748047,78.17562103271484,205.26744079589844,171.33401489257812,7.306305408477783,51.2140007019043,263.3210144042969,33.958988189697266
2020-05-06,72.57313537597656,117.56300354003906,66.68022918701172,76.70555877685547,206.6552276611328,173.02120971679688,7.407041072845459,52.172000885009766,259.4840393066406,33.32268142700195
2020-05-07,73.32390594482422,118.38050079345703,67.86225128173828,77.50431823730469,209.4209442138672,174.0259246826172,7.5831451416015625,52.00266647338867,256.0964050292969,33.512062072753906
2020-05-08,75.06912994384766,118.98049926757812,68.60863494873047,78.77042388916016,210.50148010253906,175.04959106445312,7.772929668426514,54.62799835205078,257.89361572265625,34.981624603271484
2020-05-11,76.2503662109375,120.44999694824219,69.56266021728516,76.45065307617188,211.32423400878906,177.002197265625,8.024645805358887,54.08599853515625,259.4122314453125,34.64832305908203
2020-05-12,75.37897491455078,117.84750366210938,68.15467071533203,73.95243835449219,208.2710418701172,172.9927520751953,7.762979984283447,53.96066665649414,258.522705078125,34.06917190551758
2020-05-13,74.46881103515625,118.39600372314453,66.8239517211914,71.4032211303711,203.3145751953125,170.37667846679688,7.740594863891602,52.73066711425781,249.80630493164062,32.3780632019043
2020-05-14,74.92632293701172,119.44249725341797,67.24671936035156,74.36881256103516,205.0096893310547,171.1160125732422,7.989826202392578,53.55533218383789,261.1374206542969,32.663780212402344
2020-05-15,74.48336029052734,120.48899841308594,68.04959869384766,72.99223327636719,209.0442657470703,173.60885620117188,8.447741508483887,53.27799987792969,261.4519348144531,32.43212890625
2020-05-18,76.23828887939453,121.31300354003906,68.6502685546875,76.85851287841797,211.3341522216797,175.26766967773438,8.70592975616455,54.242000579833984,263.6085205078125,35.01124954223633
2020-05-19,75.79773712158203,122.46649932861328,68.11600494384766,75.34598541259766,214.99205017089844,174.0543975830078,8.76089859008789,53.867332458496094,259.7356872558594,33.930179595947266
2020-05-20,77.27184295654297,124.89700317382812,69.83873748779297,77.60629272460938,227.9680938720703,176.4686279296875,8.924565315246582,54.37066650390625,258.7831115722656,35.03441619873047
2020-05-21,76.69576263427734,122.33699798583984,69.71929931640625,76.62060546875,229.375732421875,174.34901428222656,8.730802536010742,55.17333221435547,257.81268310546875,34.40894317626953
2020-05-22,77.1895523071289,121.84400177001953,70.04093170166016,76.02580261230469,232.86508178710938,174.42503356933594,8.98052978515625,54.45866775512695,260.535400390625,34.439823150634766
2020-05-26,76.66670989990234,121.09300231933594,70.44385528564453,81.4216079711914,230.17868041992188,172.5811309814453,8.673593521118164,54.591331481933594,264.9834289550781,35.4514045715332
2020-05-27,77.000732421875,120.51950073242188,70.38983154296875,86.13762664794922,227.1453094482422,172.8092041015625,8.48206901550293,54.68199920654297,272.9627380371094,35.70622253417969
2020-05-28,77.03460693359375,120.05500030517578,70.28874206542969,84.85453796386719,223.49734497070312,172.41949462890625,8.444013595581055,53.72066879272461,273.1424865722656,34.77959442138672
2020-05-29,76.95958709716797,122.11849975585938,71.0460205078125,82.68771362304688,223.13058471679688,174.1779327392578,8.830543518066406,55.66666793823242,273.9332275390625,35.111637115478516
2020-06-01,77.90603637695312,123.552001953125,71.11292266845703,83.78386688232422,229.8911895751953,173.77870178222656,8.761646270751953,59.87333297729492,274.9037780761719,35.73710632324219
2020-06-02,78.2667007446289,123.62049865722656,71.48165130615234,84.06427764892578,230.69415283203125,175.75576782226562,8.780550003051758,58.770668029785156,275.2452392578125,36.532466888427734
2020-06-03,78.69754791259766,123.91999816894531,71.32999420166016,88.60184478759766,228.15643310546875,176.18348693847656,8.725080490112305,58.86399841308594,274.3825988769531,38.02280044555664
2020-06-04,78.01981353759766,123.02999877929688,70.09346771240234,90.4457778930664,224.3201141357422,173.86427307128906,8.726078987121582,57.62533187866211,267.849853515625,37.91469192504883
2020-06-05,80.24188232421875,124.1500015258789,71.36817169189453,94.51602172851562,228.76112365722656,177.93240356445312,8.878870964050293,59.04399871826172,280.2233581542969,40.98801803588867
2020-06-08,80.71632385253906,126.2030029296875,71.76564025878906,96.40242767333984,229.3856201171875,179.0349578857422,8.764398574829102,63.327999114990234,278.0937194824219,42.26987075805664
2020-06-09,83.26519012451172,130.04299926757812,71.96585845947266,93.92969512939453,236.59237670898438,180.40367126464844,9.004287719726562,62.711334228515625,277.85107421875,41.32779312133789
2020-06-10,85.40737915039062,132.37249755859375,72.59130859375,90.12288665771484,234.6692352294922,187.0951690673828,9.32355785369873,68.336669921875,274.7419738769531,39.11159896850586
2020-06-11,81.30693817138672,127.89800262451172,69.47891998291016,82.60272979736328,222.47628784179688,177.0484161376953,8.755692481994629,64.85600280761719,254.95516967773438,35.65989685058594
2020-06-12,82.0088882446289,127.2509994506836,70.02507781982422,84.8630142211914,226.5901641845703,178.44566345214844,8.891310691833496,62.35200119018555,256.2311706542969,36.42436218261719
2020-06-15,83.02311706542969,128.63400268554688,70.41263580322266,86.0356674194336,230.47604370117188,179.58627319335938,9.131450653076172,66.05999755859375,257.2465515136719,36.401187896728516
2020-06-16,85.22342681884766,130.7635040283203,71.68782043457031,86.72393798828125,233.59864807128906,183.98703002929688,9.02668571472168,65.47533416748047,263.2850341796875,37.21971893310547
2020-06-17,85.10482788085938,132.0489959716797,71.98866271972656,84.53163146972656,233.4796905517578,184.62387084960938,9.193411827087402,66.11933135986328,262.925537109375,36.00737380981445
2020-06-18,85.13870239257812,132.69900512695312,71.07576751708984,84.07279205322266,233.8861083984375,186.60093688964844,9.175495147705078,66.9306640625,261.9191589355469,36.23130798339844
2020-06-19,84.65216064453125,133.75050354003906,70.6059341430664,83.11257934570312,236.7113037109375,185.48880004882812,9.21854305267334,66.72666931152344,262.8306579589844,35.50544738769531
2020-06-22,86.86700439453125,135.6909942626953,71.89550018310547,82.21186065673828,237.13755798339844,190.64048767089844,9.482826232910156,66.28800201416016,264.1211853027344,35.845218658447266
2020-06-23,88.72113800048828,138.2205047607422,72.5556411743164,83.21454620361328,240.13124084472656,191.91416931152344,9.406424522399902,66.78533172607422,268.5703125,36.061424255371094
2020-06-24,87.15503692626953,136.72000122070312,71.00537109375,80.4359130859375,231.9828338623047,188.04562377929688,9.192914962768555,64.0566635131836,260.97161865234375,34.362606048583984
2020-06-25,88.31210327148438,137.72900390625,71.42169189453125,83.24003601074219,233.62838745117188,190.42189025878906,9.44624137878418,65.73200225830078,267.3248596191406,34.87997055053711
2020-06-26,85.59861755371094,134.64349365234375,67.52820587158203,78.67695617675781,214.19898986816406,186.6103515625,9.112788200378418,63.982666015625,258.8959655761719,33.68307113647461
2020-06-29,87.57139587402344,134.0189971923828,69.24449157714844,79.02533721923828,218.71929931640625,188.615966796875,9.15757942199707,67.29000091552734,261.49505615234375,34.223609924316406
2020-06-30,88.30237579345703,137.9409942626953,70.27932739257812,79.92608642578125,225.0933380126953,193.43492126464844,9.453956604003906,71.98733520507812,266.1788330078125,34.5324821472168
2020-07-01,88.1353530883789,143.93499755859375,71.46630096435547,79.24628448486328,235.48208618164062,194.56602478027344,9.486056327819824,74.64199829101562,268.68756103515625,33.75257110595703
2020-07-02,88.1353530883789,144.51499938964844,72.85051727294922,79.50370025634766,231.3880615234375,196.0487823486328,9.5679292678833,80.57733154296875,269.1658935546875,34.03828430175781
2020-07-06,90.49299621582031,152.8520050048828,74.3234634399414,81.51144409179688,238.1883544921875,200.2689971923828,9.793882369995117,91.43866729736328,273.2721252441406,34.27765655517578
2020-07-07,90.21221923828125,150.00599670410156,73.84123229980469,79.21197509765625,238.76329040527344,197.94032287597656,9.8262300491333,92.65733337402344,267.7129821777344,33.3896369934082
2020-07-08,92.31327819824219,154.0554962158203,74.51921844482422,80.05282592773438,241.45962524414062,202.29354858398438,10.168893814086914,91.05867004394531,269.25616455078125,33.31241989135742
2020-07-09,92.7102279663086,159.13150024414062,75.26559448242188,78.31964111328125,242.37159729003906,203.70973205566406,10.460543632507324,92.9520034790039,262.7584228515625,31.937917709350586
2020-07-10,92.87242889404297,160.0,76.27416229248047,82.60111236572266,242.93666076660156,203.09193420410156,10.430929183959961,102.97666931152344,262.8217468261719,32.93405532836914
2020-07-13,92.44397735595703,155.1999969482422,74.94693756103516,83.78518676757812,236.91946411132812,196.81869506835938,10.005899429321289,99.80400085449219,270.4745178222656,32.941768646240234
2020-07-14,93.97376251220703,154.1999969482422,75.3746337890625,84.26567840576172,237.6431121826172,198.0353240966797,10.329151153564453,101.12000274658203,278.42510986328125,34.030555725097656
2020-07-15,94.6200942993164,150.44349670410156,75.1773910522461,85.5698471069336,238.1883544921875,197.74063110351562,10.18009090423584,103.06732940673828,274.4091796875,34.462982177734375
2020-07-16,93.4557876586914,149.9949951171875,75.08025360107422,85.8100814819336,238.8326873779297,193.82464599609375,10.088017463684082,100.04266357421875,277.1886901855469,34.192726135253906
2020-07-17,93.26696014404297,148.09849548339844,75.17589569091797,84.22277069091797,239.923095703125,192.8361053466797,10.154461860656738,100.05599975585938,276.62921142578125,33.60585021972656
2020-07-20,95.23247528076172,159.8419952392578,77.50475311279297,83.48489379882812,243.2835693359375,201.1243896484375,10.462285041809082,109.53333282470703,273.8586730957031,32.81822204589844
2020-07-21,93.91812896728516,156.9145050048828,77.11223602294922,85.29529571533203,239.6455535888672,198.41554260253906,10.280876159667969,104.55733489990234,275.3476867675781,34.47843551635742
2020-07-22,94.18195343017578,154.99549865722656,77.5548095703125,84.67753601074219,237.78189086914062,201.26698303222656,10.390616416931152,106.15533447265625,276.79168701171875,33.67535400390625
2020-07-23,89.89511108398438,149.32749938964844,75.17095947265625,84.92634582519531,230.57521057128906,192.51295471191406,10.083041191101074,100.87133026123047,273.41650390625,33.744850158691406
2020-07-24,89.67241668701172,150.44549560546875,74.74769592285156,84.32573699951172,228.70167541503906,191.33436584472656,10.147490501403809,94.46666717529297,271.4490966796875,33.53635025024414
2020-07-27,91.79767608642578,152.760498046875,75.79936981201172,83.14167785644531,231.4673614501953,193.75811767578125,10.37344741821289,102.63999938964844,269.4727783203125,34.030555725097656
2020-07-28,90.28968048095703,150.01649475097656,74.52171325683594,83.50204467773438,228.11679077148438,192.01870727539062,10.168397903442383,98.43267059326172,270.67303466796875,33.62900924682617
2020-07-29,92.02037048339844,151.67649841308594,75.50597381591797,85.5269546508789,231.25918579101562,193.9577178955078,10.417244911193848,99.94066619873047,276.7645263671875,33.99967956542969
2020-07-30,93.13384246826172,152.593994140625,76.2424545288086,83.24462127685547,232.45864868164062,193.80564880371094,10.565054893493652,99.16600036621094,275.4560546875,32.33173370361328
2020-07-31,102.88389587402344,158.23399353027344,73.74359893798828,82.9185791015625,251.46176147460938,194.86070251464844,10.565802574157715,95.38400268554688,273.2449645996094,32.49390411376953
2020-08-03,105.47633361816406,155.59449768066406,73.48637390136719,82.45525360107422,249.7666778564453,205.81985473632812,10.959481239318848,99.0,273.9940490722656,32.62517166137695
2020-08-04,106.18070983886719,156.94149780273438,73.01753997802734,81.98334503173828,247.65521240234375,202.73069763183594,11.17597770690918,99.13333129882812,274.7972106933594,33.56724548339844
2020-08-05,106.56558990478516,160.25149536132812,73.30448150634766,83.40765380859375,246.95135498046875,202.39805603027344,11.234707832336426,99.00133514404297,281.9897766113281,33.860679626464844
2020-08-06,110.28355407714844,161.25,74.58612823486328,83.43338012695312,262.9707336425781,205.63925170898438,11.28322982788086,99.30533599853516,283.4246520996094,33.69851303100586
2020-08-07,107.77618408203125,158.3730010986328,74.26001739501953,85.26954650878906,266.1032409667969,201.9608917236328,11.147859573364258,96.84733581542969,286.10498046875,33.54408645629883
2020-08-10,109.34269714355469,157.4080047607422,74.1832046508789,86.35065460205078,260.7105712890625,197.94032287597656,11.113516807556152,94.57133483886719,287.9730224609375,34.37031936645508
2020-08-11,106.09087371826172,154.0334930419922,73.37635040283203,89.07915496826172,253.90036010742188,193.31138610839844,10.799971580505371,91.6259994506836,284.769287109375,34.72554016113281
2020-08-12,109.61671447753906,158.11199951171875,74.69962310791016,88.32408142089844,257.627685546875,198.83375549316406,11.387496948242188,103.65066528320312,290.83380126953125,34.71765899658203
2020-08-13,111.55667877197266,158.05099487304688,75.16598510742188,87.83502960205078,259.0252990722656,198.36795043945312,11.39023494720459,108.06666564941406,290.15692138671875,33.867244720458984
2020-08-14,111.4572525024414,157.4010009765625,74.57026672363281,87.86932373046875,258.9658508300781,198.55810546875,11.5106782913208,110.04733276367188,292.1243591308594,34.0168571472168
2020-08-17,111.16624450683594,159.12049865722656,75.14566802978516,85.55269622802734,258.8865661621094,199.86978149414062,12.28011417388916,122.3759994506836,289.2455139160156,33.575897216796875
2020-08-18,112.09259033203125,165.62449645996094,77.10530090332031,84.36006927490234,260.0562744140625,201.01988220214844,12.204214096069336,125.80599975585938,285.9064636230469,33.41053009033203
2020-08-19,112.23321533203125,163.0240020751953,76.55169677734375,84.5573959350586,260.30413818359375,199.80027770996094,12.082528114318848,125.23533630371094,284.63397216796875,33.040443420410156
